"id","trial_number","rt","response","attempt","correct","incorrect","ssd","answer","task","stop","rt_z","ssd_z"
2,"31",1449.95,"NoGo",NA,1,0,50,"NoGo","Stop",1,3.36058666751882,-1.05094370729049
2,"32",1399.901,"NoGo",NA,1,0,100,"NoGo","Stop",1,3.20029286220495,-0.611983578940828
2,"33",369.3,"Left",1,1,0,150,"Left","NoStop",0,-0.100451529296865,-0.173023450591161
2,"34",1349.854,"NoGo",NA,1,0,150,"NoGo","Stop",1,3.04000546236594,-0.173023450591161
2,"35",1299.808,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87972126526434,0.265936677758507
2,"36",250.8,"Right",1,1,0,250,"Right","NoStop",0,-0.479975913993722,0.704896806108174
2,"37",201.5,"Left",1,1,0,250,"Left","NoStop",0,-0.637870868977309,0.704896806108174
2,"38",256.3,"Right",1,1,0,250,"Right","NoStop",0,-0.46236085816391,0.704896806108174
2,"39",172.3,"Left",1,1,0,250,"Left","NoStop",0,-0.731390801746493,0.704896806108174
2,"40",189.4,"Left",1,1,0,250,"Left","NoStop",0,-0.676623991802895,0.704896806108174
2,"41",250.4,"Right",1,1,0,250,"Right","NoStop",0,-0.481257008963163,0.704896806108174
2,"42",204.2,"Right",1,1,0,250,"Right","NoStop",0,-0.629223477933583,0.704896806108174
2,"43",225.4,"Left",1,0,1,250,"NoGo","Stop",1,-0.561325444553217,0.704896806108174
2,"44",471.8,"Right",1,1,0,200,"Right","NoStop",0,0.227829056622357,0.265936677758507
2,"45",1299.944,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.88015683755395,0.265936677758507
2,"46",190,"Right",1,1,0,250,"Right","NoStop",0,-0.674702349348734,0.704896806108174
2,"47",199.7,"Right",1,1,0,250,"Right","NoStop",0,-0.643635796339793,0.704896806108174
2,"48",143.5,"Right",1,0,1,250,"NoGo","Stop",1,-0.823629639546235,0.704896806108174
2,"49",352,"Right",1,1,0,200,"Right","NoStop",0,-0.155858886725183,0.265936677758507
2,"50",311.8,"Right",1,1,0,200,"Right","NoStop",0,-0.28460893115399,0.265936677758507
2,"51",419.6,"Left",1,1,0,200,"Left","NoStop",0,0.060646163110324,0.265936677758507
2,"52",1299.865,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87990382129749,0.265936677758507
2,"53",201.1,"Right",1,1,0,250,"Right","NoStop",0,-0.63915196394675,0.704896806108174
2,"54",211.2,"Left",1,1,0,250,"Left","NoStop",0,-0.606804315968368,0.704896806108174
2,"55",284.4,"Right",1,1,0,250,"Right","NoStop",0,-0.372363936560689,0.704896806108174
2,"56",221.6,"Left",1,1,0,250,"Left","NoStop",0,-0.573495846762906,0.704896806108174
2,"57",186.3,"Left",1,0,1,250,"NoGo","Stop",1,-0.686552477816062,0.704896806108174
2,"58",299.6,"Right",1,1,0,200,"Right","NoStop",0,-0.323682327721936,0.265936677758507
2,"59",329.4,"Right",1,1,0,200,"Right","NoStop",0,-0.228240752498592,0.265936677758507
2,"60",418.6,"Left",1,1,0,200,"Left","NoStop",0,0.0574434256867218,0.265936677758507
2,"61",1299.905,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.88003193079443,0.265936677758507
2,"62",139.8,"Left",1,0,1,250,"NoGo","Stop",1,-0.835479768013563,0.704896806108174
2,"63",471.5,"Right",1,1,0,200,"Right","NoStop",0,0.226868235395276,0.265936677758507
2,"64",467.2,"Right",1,1,0,200,"Right","NoStop",0,0.213096464473787,0.265936677758507
2,"65",359,"Left",1,1,0,200,"Left","NoStop",0,-0.133439724759968,0.265936677758507
2,"66",363.7,"Left",1,1,0,200,"Left","NoStop",0,-0.118386858869037,0.265936677758507
2,"67",236.6,"Left",1,1,0,200,"Left","NoStop",0,-0.525454785408873,0.265936677758507
2,"68",416.5,"Right",1,1,0,200,"Right","NoStop",0,0.0507176770971572,0.265936677758507
2,"69",1300.124,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.8807333302902,0.265936677758507
2,"70",209.1,"Right",1,1,0,250,"Right","NoStop",0,-0.613530064557933,0.704896806108174
2,"71",1249.913,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71992068151371,0.704896806108174
2,"72",208.1,"Left",1,1,0,300,"Left","NoStop",0,-0.616732801981535,1.14385693445784
2,"73",316.1,"Left",1,1,0,300,"Left","NoStop",0,-0.270837160232501,1.14385693445784
2,"74",173.2,"Right",1,1,0,300,"Right","NoStop",0,-0.728508338065251,1.14385693445784
2,"75",242.7,"Left",1,1,0,300,"Left","NoStop",0,-0.5059180871249,1.14385693445784
2,"76",229.6,"Right",1,1,0,300,"Right","NoStop",0,-0.547873947374088,1.14385693445784
2,"77",189.1,"Left",1,1,0,300,"Left","NoStop",0,-0.677584813029976,1.14385693445784
2,"78",534.7,"Left",1,1,0,300,"Left","NoStop",0,0.429281240566934,1.14385693445784
2,"79",227.7,"Left",1,0,1,300,"NoGo","Stop",1,-0.553959148478932,1.14385693445784
2,"80",327.9,"Left",1,1,0,250,"Left","NoStop",0,-0.233044858633995,0.704896806108174
2,"81",227.1,"Left",1,1,0,250,"Left","NoStop",0,-0.555880790933094,0.704896806108174
2,"82",436,"Right",1,1,0,250,"Right","NoStop",0,0.113171056857399,0.704896806108174
2,"83",258.2,"Right",1,1,0,250,"Right","NoStop",0,-0.456275657059066,0.704896806108174
2,"84",265.7,"Left",1,1,0,250,"Left","NoStop",0,-0.43225512638205,0.704896806108174
2,"85",293.2,"Right",1,1,0,250,"Right","NoStop",0,-0.34417984723299,0.704896806108174
2,"86",201.5,"Right",1,1,0,250,"Right","NoStop",0,-0.637870868977309,0.704896806108174
2,"87",111.8,"Right",1,1,0,250,"Right","NoStop",0,-0.925156415874424,0.704896806108174
2,"88",1249.919,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71993989793825,0.704896806108174
2,"89",117.3,"Right",1,1,0,300,"Right","NoStop",0,-0.907541360044612,1.14385693445784
2,"90",248,"Left",1,1,0,300,"Left","NoStop",0,-0.488943578779808,1.14385693445784
2,"91",180.1,"Left",1,1,0,300,"Left","NoStop",0,-0.706409449842396,1.14385693445784
2,"92",1199.824,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.5594987667029,1.14385693445784
2,"93",87.40000001,"Right",1,0,1,350,"NoGo","Stop",1,-1.00330320897829,1.58281706280751
2,"94",350.2,"Right",1,1,0,300,"Right","NoStop",0,-0.161623814087667,1.14385693445784
2,"95",269.1,"Left",1,1,0,300,"Left","NoStop",0,-0.421365819141802,1.14385693445784
2,"96",222.4,"Left",1,1,0,300,"Left","NoStop",0,-0.570933656824024,1.14385693445784
2,"97",194.1,"Right",1,1,0,300,"Right","NoStop",0,-0.661571125911965,1.14385693445784
2,"98",209.7,"Left",1,1,0,300,"Left","NoStop",0,-0.611608422103771,1.14385693445784
2,"99",332.3,"Left",1,1,0,300,"Left","NoStop",0,-0.218952813970145,1.14385693445784
2,"100",104.3,"Right",1,1,0,300,"Right","NoStop",0,-0.94917694655144,1.14385693445784
2,"101",119.9,"Right",1,1,0,300,"Right","NoStop",0,-0.899214242743246,1.14385693445784
2,"102",157.7,"Right",1,1,0,300,"Right","NoStop",0,-0.778150768131084,1.14385693445784
2,"103",1199.883,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.5596877282109,1.14385693445784
2,"104",39.80000001,"Right",1,0,1,350,"NoGo","Stop",1,-1.15575351034175,1.58281706280751
2,"105",139.6,"Right",1,1,0,300,"Right","NoStop",0,-0.836120315498283,1.14385693445784
2,"106",127.1,"Right",1,0,1,300,"NoGo","Stop",1,-0.876154533293311,1.14385693445784
2,"107",217,"Left",1,1,0,250,"Left","NoStop",0,-0.588228438911476,0.704896806108174
2,"108",229.2,"Right",1,1,0,250,"Right","NoStop",0,-0.549155042343529,0.704896806108174
2,"109",1249.831,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71965805704498,0.704896806108174
2,"110",127.8,"Left",1,1,0,300,"Left","NoStop",0,-0.873912617096789,1.14385693445784
2,"111",199.6,"Left",1,1,0,300,"Left","NoStop",0,-0.643956070082153,1.14385693445784
2,"112",184.6,"Right",1,1,0,300,"Right","NoStop",0,-0.691997131436186,1.14385693445784
2,"113",219.7,"Right",1,1,0,300,"Right","NoStop",0,-0.57958104786775,1.14385693445784
2,"114",146.7,"Right",1,1,0,300,"Right","NoStop",0,-0.813380879790708,1.14385693445784
2,"115",273.5,"Left",1,1,0,300,"Left","NoStop",0,-0.407273774477953,1.14385693445784
2,"116",133.4,"Left",1,1,0,300,"Left","NoStop",0,-0.855977287524617,1.14385693445784
2,"117",1199.822,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.55949236122806,1.14385693445784
2,"118",161.3,"Left",1,0,1,350,"NoGo","Stop",1,-0.766620913406116,1.58281706280751
2,"119",231.3,"Left",1,1,0,300,"Left","NoStop",0,-0.542429293753965,1.14385693445784
2,"120",220.8,"Right",1,1,0,300,"Right","NoStop",0,-0.576058036701787,1.14385693445784
2,"121",419,"Left",1,1,0,300,"Left","NoStop",0,0.0587245206561626,1.14385693445784
2,"122",158.5,"Left",1,1,0,300,"Left","NoStop",0,-0.775588578192202,1.14385693445784
2,"123",218.2,"Right",1,1,0,300,"Right","NoStop",0,-0.584385154003153,1.14385693445784
2,"124",142.5,"Left",1,1,0,300,"Left","NoStop",0,-0.826832376969837,1.14385693445784
2,"125",1200.163,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.5605844946895,1.14385693445784
2,"126",104.3,"Left",1,1,0,350,"Left","NoStop",0,-0.94917694655144,1.58281706280751
2,"127",57.89999998,"Left",1,1,0,350,"Left","NoStop",0,-1.09778396307064,1.58281706280751
2,"128",166,"Left",1,1,0,350,"Left","NoStop",0,-0.751568047515186,1.58281706280751
2,"129",29.30000001,"Left",1,1,0,350,"Left","NoStop",0,-1.18938225328958,1.58281706280751
2,"130",289.3,"Right",1,1,0,350,"Right","NoStop",0,-0.356670523185039,1.58281706280751
2,"131",109.7,"Left",1,0,1,350,"NoGo","Stop",1,-0.931882164463988,1.58281706280751
2,"132",263,"Left",1,1,0,300,"Left","NoStop",0,-0.440902517425776,1.14385693445784
2,"133",166.6,"Left",1,1,0,300,"Left","NoStop",0,-0.749646405061025,1.14385693445784
2,"134",123.9,"Left",1,1,0,300,"Left","NoStop",0,-0.886403293048838,1.14385693445784
2,"135",106.9,"Left",1,1,0,300,"Left","NoStop",0,-0.940849829250074,1.14385693445784
2,"136",241.8,"Right",1,1,0,300,"Right","NoStop",0,-0.508800550806142,1.14385693445784
2,"137",201.1,"Left",1,1,0,300,"Left","NoStop",0,-0.63915196394675,1.14385693445784
2,"138",179.5,"Right",1,1,0,300,"Right","NoStop",0,-0.708331092296557,1.14385693445784
2,"139",162.5,"Right",1,1,0,300,"Right","NoStop",0,-0.762777628497794,1.14385693445784
2,"140",290.3,"Left",1,1,0,300,"Left","NoStop",0,-0.353467785761437,1.14385693445784
2,"141",298.9,"Left",1,1,0,300,"Left","NoStop",0,-0.325924243918458,1.14385693445784
2,"142",1199.944,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.55988309519373,1.14385693445784
2,"143",343.4,"Right",1,1,0,350,"Right","NoStop",0,-0.183402428568161,1.58281706280751
2,"144",75.30000001,"Right",1,1,0,350,"Right","NoStop",0,-1.04205633180388,1.58281706280751
2,"145",92.90000001,"Right",1,1,0,350,"Right","NoStop",0,-0.985688153148477,1.58281706280751
2,"146",144.2,"Right",1,0,1,350,"NoGo","Stop",1,-0.821387723349714,1.58281706280751
2,"147",339.9,"Right",1,0,1,300,"Left","NoStop",0,-0.194612009550769,1.14385693445784
2,"148",226.6,"Left",1,1,0,300,"Left","NoStop",0,-0.557482159644895,1.14385693445784
2,"149",284.7,"Right",1,1,0,300,"Right","NoStop",0,-0.371403115333609,1.14385693445784
2,"150",292.2,"Right",1,1,0,300,"Right","NoStop",0,-0.347382584656592,1.14385693445784
2,"151",228.1,"Right",1,1,0,300,"Right","NoStop",0,-0.552678053509492,1.14385693445784
2,"152",253.7,"Right",1,1,0,300,"Right","NoStop",0,-0.470687975465276,1.14385693445784
2,"153",807.5,"Left",1,1,0,300,"Left","NoStop",0,1.30298800972561,1.14385693445784
2,"154",278.9,"Left",1,1,0,300,"Left","NoStop",0,-0.389978992390501,1.14385693445784
2,"155",196.2,"Left",1,0,1,300,"NoGo","Stop",1,-0.654845377322401,1.14385693445784
2,"156",625.4,"Right",1,1,0,250,"Right","NoStop",0,0.71976952488765,0.704896806108174
2,"157",368.2,"Left",1,1,0,250,"Left","NoStop",0,-0.103974540462828,0.704896806108174
2,"158",301,"Left",1,1,0,250,"Left","NoStop",0,-0.319198495328893,0.704896806108174
2,"159",262.8,"Right",1,1,0,250,"Right","NoStop",0,-0.441543064910496,0.704896806108174
2,"160",310.4,"Left",1,1,0,250,"Left","NoStop",0,-0.289092763547033,0.704896806108174
2,"161",360.4,"Right",1,1,0,250,"Right","NoStop",0,-0.128955892366925,0.704896806108174
2,"162",345.5,"Left",1,1,0,250,"Left","NoStop",0,-0.176676679978597,0.704896806108174
2,"163",245.1,"Left",1,1,0,250,"Left","NoStop",0,-0.498231517308255,0.704896806108174
2,"164",429.2,"Left",1,1,0,250,"Left","NoStop",0,0.0913924423769047,0.704896806108174
2,"165",274.3,"Left",1,1,0,250,"Left","NoStop",0,-0.404711584539071,0.704896806108174
2,"166",242.9,"Left",1,1,0,250,"Left","NoStop",0,-0.505277539640179,0.704896806108174
2,"167",174,"Left",1,0,1,250,"NoGo","Stop",1,-0.725946148126369,0.704896806108174
2,"168",331.8,"Right",1,1,0,200,"Right","NoStop",0,-0.220554182681947,0.265936677758507
2,"169",337.3,"Left",1,1,0,200,"Left","NoStop",0,-0.202939126852135,0.265936677758507
2,"170",199.1,"Right",1,1,0,200,"Right","NoStop",0,-0.645557438793954,0.265936677758507
2,"171",185.9,"Left",1,1,0,200,"Left","NoStop",0,-0.687833572785503,0.265936677758507
2,"172",198.7,"Left",1,0,1,200,"NoGo","Stop",1,-0.646838533763395,0.265936677758507
2,"173",1349.893,"NoGo",NA,1,0,150,"NoGo","Stop",1,3.04013036912546,-0.173023450591161
2,"174",211.1,"Right",1,1,0,200,"Right","NoStop",0,-0.607124589710728,0.265936677758507
2,"175",235,"Right",1,0,1,200,"NoGo","Stop",1,-0.530579165286637,0.265936677758507
2,"176",269.9,"Right",1,1,0,150,"Right","NoStop",0,-0.418803629202921,-0.173023450591161
2,"177",1349.838,"NoGo",NA,1,0,150,"NoGo","Stop",1,3.03995421856716,-0.173023450591161
2,"178",247.7,"Left",1,1,0,200,"Left","NoStop",0,-0.489904400006889,0.265936677758507
2,"179",323.6,"Right",1,1,0,200,"Right","NoStop",0,-0.246816629555484,0.265936677758507
2,"180",1299.833,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87980133369993,0.265936677758507
2,"181",250.6,"Left",1,1,0,250,"Left","NoStop",0,-0.480616461478443,0.704896806108174
2,"182",161.5,"Left",1,1,0,250,"Left","NoStop",0,-0.765980365921396,0.704896806108174
2,"183",213.7,"Left",1,1,0,250,"Left","NoStop",0,-0.598797472409363,0.704896806108174
2,"184",312.9,"Left",1,1,0,250,"Left","NoStop",0,-0.281085919988028,0.704896806108174
2,"185",358.2,"Right",1,1,0,250,"Right","NoStop",0,-0.136001914698849,0.704896806108174
2,"186",243.8,"Left",1,1,0,250,"Left","NoStop",0,-0.502395075958937,0.704896806108174
2,"187",1249.808,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71958439408423,0.704896806108174
2,"188",128.2,"Left",1,1,0,300,"Left","NoStop",0,-0.872631522127348,1.14385693445784
2,"189",152.8,"Right",1,1,0,300,"Right","NoStop",0,-0.793844181506735,1.14385693445784
2,"190",240.5,"Left",1,1,0,300,"Left","NoStop",0,-0.512964109456825,1.14385693445784
2,"191",111.5,"Left",1,1,0,300,"Left","NoStop",0,-0.926117237101504,1.14385693445784
2,"192",209.5,"Right",1,0,1,300,"NoGo","Stop",1,-0.612248969588492,1.14385693445784
2,"193",255.1,"Right",1,1,0,250,"Right","NoStop",0,-0.466204143072233,0.704896806108174
2,"194",304,"Right",1,1,0,250,"Right","NoStop",0,-0.309590283058087,0.704896806108174
2,"195",280.4,"Left",1,1,0,250,"Left","NoStop",0,-0.385174886255098,0.704896806108174
2,"196",183.4,"Right",1,1,0,250,"Right","NoStop",0,-0.695840416344508,0.704896806108174
2,"197",1249.819,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71961962419589,0.704896806108174
2,"198",159.6,"Right",1,0,1,300,"NoGo","Stop",1,-0.77206556702624,1.14385693445784
2,"199",367.2,"Right",1,1,0,250,"Right","NoStop",0,-0.10717727788643,0.704896806108174
2,"200",227.6,"Left",1,0,1,250,"NoGo","Stop",1,-0.554279422221293,0.704896806108174
2,"201",1299.885,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87996787604596,0.265936677758507
2,"202",288.1,"Right",1,1,0,250,"Right","NoStop",0,-0.360513808093361,0.704896806108174
2,"203",344.5,"Right",1,1,0,250,"Right","NoStop",0,-0.179879417402199,0.704896806108174
2,"204",242.5,"Right",1,1,0,250,"Right","NoStop",0,-0.50655863460962,0.704896806108174
2,"205",409.9,"Left",1,1,0,250,"Left","NoStop",0,0.0295796101013828,0.704896806108174
2,"206",199.3,"Left",1,0,1,250,"NoGo","Stop",1,-0.644916891309234,0.704896806108174
2,"207",573.9,"Left",1,1,0,200,"Left","NoStop",0,0.554828547572139,0.265936677758507
2,"208",464,"Left",1,1,0,200,"Left","NoStop",0,0.20284770471826,0.265936677758507
2,"209",404.9,"Right",1,1,0,200,"Right","NoStop",0,0.0135659229833719,0.265936677758507
2,"210",349.9,"Left",1,1,0,200,"Left","NoStop",0,-0.162584635314747,0.265936677758507
2,"211",1299.817,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87975008990115,0.265936677758507
2,"212",350.3,"Right",1,1,0,250,"Right","NoStop",0,-0.161303540345306,0.704896806108174
2,"213",331.2,"Left",1,1,0,250,"Left","NoStop",0,-0.222475825136108,0.704896806108174
2,"214",450.3,"Left",1,1,0,250,"Left","NoStop",0,0.158970202014911,0.704896806108174
2,"215",268.1,"Right",1,1,0,250,"Right","NoStop",0,-0.424568556565405,0.704896806108174
2,"216",247.7,"Right",1,1,0,250,"Right","NoStop",0,-0.489904400006889,0.704896806108174
2,"217",363.8,"Left",1,1,0,250,"Left","NoStop",0,-0.118066585126677,0.704896806108174
2,"218",275.3,"Left",1,1,0,250,"Left","NoStop",0,-0.401508847115469,0.704896806108174
2,"219",1249.982,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.72014167039594,0.704896806108174
2,"220",239.3,"Left",1,1,0,300,"Left","NoStop",0,-0.516807394365147,1.14385693445784
2,"221",312,"Left",1,1,0,300,"Left","NoStop",0,-0.28396838366927,1.14385693445784
2,"222",1199.996,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.56004963753976,1.14385693445784
2,"223",134.3,"Left",1,0,1,350,"NoGo","Stop",1,-0.853094823843375,1.58281706280751
2,"224",1199.79,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.5593898736305,1.14385693445784
2,"225",83.80000001,"Right",1,1,0,350,"Right","NoStop",0,-1.01483306370326,1.58281706280751
2,"226",251.1,"Right",1,0,1,350,"NoGo","Stop",1,-0.479015092766642,1.58281706280751
2,"227",1200.048,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.56021617988579,1.14385693445784
2,"228",200.5,"Right",1,1,0,350,"Right","NoStop",0,-0.641073606400911,1.58281706280751
2,"229",310.6,"Right",1,1,0,350,"Right","NoStop",0,-0.288452216062312,1.58281706280751
2,"230",1149.904,"NoGo",NA,1,0,350,"NoGo","Stop",1,2.39961811451668,1.58281706280751
2,"231",105.8,"Left",1,0,1,400,"NoGo","Stop",1,-0.944372840416037,2.02177719115717
2,"232",366.2,"Right",1,1,0,350,"Right","NoStop",0,-0.110380015310032,1.58281706280751
2,"233",271,"Right",1,1,0,350,"Right","NoStop",0,-0.415280618036958,1.58281706280751
2,"234",321.1,"Left",1,1,0,350,"Left","NoStop",0,-0.25482347311449,1.58281706280751
2,"235",160.5,"Right",1,0,1,350,"NoGo","Stop",1,-0.769183103344998,1.58281706280751
2,"236",354.5,"Left",1,1,0,300,"Left","NoStop",0,-0.147852043166177,1.14385693445784
2,"237",261,"Right",1,1,0,300,"Right","NoStop",0,-0.44730799227298,1.14385693445784
2,"238",250.2,"Right",1,1,0,300,"Right","NoStop",0,-0.481897556447884,1.14385693445784
2,"239",155.4,"Right",1,1,0,300,"Right","NoStop",0,-0.785517064205369,1.14385693445784
2,"240",1199.798,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.55941549552989,1.14385693445784
3,"1",137.3,"Right",1,1,0,250,"Right","NoStop",0,-0.843486611572568,0.704896806108174
3,"2",156.1,"Right",1,1,0,250,"Right","NoStop",0,-0.783275148008848,0.704896806108174
3,"3",155.6,"Right",1,1,0,250,"Right","NoStop",0,-0.784876516720649,0.704896806108174
3,"4",111.1,"Right",1,0,1,250,"NoGo","Stop",1,-0.927398332070945,0.704896806108174
3,"5",314.2,"Left",1,1,0,200,"Left","NoStop",0,-0.276922361337345,0.265936677758507
3,"6",431.1999999,"Right",1,0,1,200,"NoGo","Stop",1,0.0977979169038354,0.265936677758507
3,"7",510,"Right",1,1,0,150,"Right","NoStop",0,0.35017362620396,-0.173023450591161
3,"8",1349.587,"NoGo",NA,1,0,150,"NoGo","Stop",1,3.03915033147383,-0.173023450591161
3,"9",1299.548,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87888855353421,0.265936677758507
3,"10",290.9,"Right",1,1,0,250,"Right","NoStop",0,-0.351546143307275,0.704896806108174
3,"11",251.6,"Right",1,0,1,250,"NoGo","Stop",1,-0.477413724054841,0.704896806108174
3,"12",1299.613,"NoGo",NA,1,0,200,"NoGo","Stop",1,2.87909673146674,0.265936677758507
3,"13",410.9,"Right",1,1,0,250,"Right","NoStop",0,0.0327823475249849,0.704896806108174
3,"14",132.2,"Right",1,1,0,250,"Right","NoStop",0,-0.85982057243294,0.704896806108174
3,"15",375.3000001,"Left",1,1,0,250,"Left","NoStop",0,-0.0812351044349785,0.704896806108174
3,"16",235.6,"Left",1,1,0,250,"Left","NoStop",0,-0.528657522832475,0.704896806108174
3,"17",400.7,"Right",1,1,0,250,"Right","NoStop",0,0.000114425804242861,0.704896806108174
3,"18",105.7,"Right",1,1,0,250,"Right","NoStop",0,-0.944693114158397,0.704896806108174
3,"19",260.5,"Right",1,1,0,250,"Right","NoStop",0,-0.448909360984781,0.704896806108174
3,"20",367.6999999,"Left",1,1,0,250,"Left","NoStop",0,-0.105575909494902,0.704896806108174
3,"21",1249.483,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71854350442156,0.704896806108174
3,"22",296.7,"Right",1,1,0,300,"Right","NoStop",0,-0.332970266250383,1.14385693445784
3,"23",42.5,"Left",1,1,0,300,"Left","NoStop",0,-1.14710611933005,1.14385693445784
3,"24",132.9,"Right",1,1,0,300,"Right","NoStop",0,-0.857578656236418,1.14385693445784
3,"25",102.9,"Left",1,0,1,300,"NoGo","Stop",1,-0.953660778944483,1.14385693445784
3,"26",432.3,"Left",1,1,0,250,"Left","NoStop",0,0.101320928390071,0.704896806108174
3,"27",142.4,"Right",1,1,0,250,"Right","NoStop",0,-0.827152650712197,0.704896806108174
3,"28",339.2,"Right",1,1,0,250,"Right","NoStop",0,-0.196853925747291,0.704896806108174
3,"29",565.3000001,"Right",1,1,0,250,"Right","NoStop",0,0.527285006049434,0.704896806108174
3,"30",224.1,"Left",1,1,0,250,"Left","NoStop",0,-0.5654890032039,0.704896806108174
3,"31",270.6,"Left",1,1,0,250,"Left","NoStop",0,-0.416561713006399,0.704896806108174
3,"32",242.4,"Right",1,1,0,250,"Right","NoStop",0,-0.50687890835198,0.704896806108174
3,"33",183.8,"Left",1,1,0,250,"Left","NoStop",0,-0.694559321375067,0.704896806108174
3,"34",407.9000001,"Right",1,1,0,250,"Right","NoStop",0,0.0231741355744523,0.704896806108174
3,"35",1249.522,"NoGo",NA,1,0,250,"NoGo","Stop",1,2.71866841118108,0.704896806108174
3,"36",112.9,"Left",1,1,0,300,"Left","NoStop",0,-0.921633404708461,1.14385693445784
3,"37",106.1,"Left",1,1,0,300,"Left","NoStop",0,-0.943412019188956,1.14385693445784
3,"38",251.1,"Right",1,1,0,300,"Right","NoStop",0,-0.479015092766642,1.14385693445784
3,"39",184,"Left",1,1,0,300,"Left","NoStop",0,-0.693918773890347,1.14385693445784
3,"40",246.6,"Right",1,1,0,300,"Right","NoStop",0,-0.493427411172851,1.14385693445784
3,"41",183.1999999,"Right",1,1,0,300,"Right","NoStop",0,-0.696480964149503,1.14385693445784
3,"42",300.2,"Left",1,1,0,300,"Left","NoStop",0,-0.321760685267775,1.14385693445784
3,"43",1199.494,"NoGo",NA,1,0,300,"NoGo","Stop",1,2.55844186335311,1.14385693445784
3,"44",32.0999999,"Left",1,1,0,350,"Left","NoStop",0,-1.18041458885579,1.58281706280751
3,"45",252.3000001,"Left",1,1,0,350,"Left","NoStop",0,-0.475171807538045,1.58281706280751
3,"46",1149.547,"NoGo",NA,1,0,350,"NoGo","Stop",1,2.39847473725646,1.58281706280751
3,"47",90,"Left",1,1,0,400,"Left","NoStop",0,-0.994976091708951,2.02177719115717
3,"48",41.19999993,"Right",1,1,0,400,"Right","NoStop",0,-1.15126967820493,2.02177719115717
3,"49",84.5,"Left",1,0,1,400,"NoGo","Stop",1,-1.01259114753876,2.02177719115717
3,"50",156.2,"Left",1,1,0,350,"Left","NoStop",0,-0.782954874266487,1.58281706280751
3,"51",215.6999999,"Left",1,1,0,350,"Left","NoStop",0,-0.592391997882432,1.58281706280751
3,"52",164.8000001,"Right",1,1,0,350,"Right","NoStop",0,-0.755411332103235,1.58281706280751
3,"53",114.1,"Left",1,0,1,350,"NoGo","Stop",1,-0.917790119800139,1.58281706280751
3,"54",136.9,"Left",1,1,0,300,"Left","NoStop",0,-0.844767706542009,1.14385693445784
3,"55",143.9,"Left",1,1,0,300,"Left","NoStop",0,-0.822348544576794,1.14385693445784
3,"56",142.4,"Right",1,1,0,300,"Right","NoStop",0,-0.827152650712197,1.14385693445784
3,"57",156.6999999,"Right",1,1,0,300,"Right","NoStop",0,-0.78135350587496,1.14385693445784
3,"58",278.2,"Left",1,1,0,300,"Left","NoStop",0,-0.392220908587023,1.14385693445784
3,"59",110.5,"Right",1,1,0,300,"Right","NoStop",0,-0.929319974525107,1.14385693445784
3,"60",178,"Left",1,1,0,300,"Left","NoStop",0,-0.71313519843196,1.14385693445784
3,"61",1013.1,"Right",1,1,0,300,"Right","NoStop",0,1.96147082401821,1.14385693445784
3,"62",80.60000002,"Right",1,0,1,300,"NoGo","Stop",1,-1.02508182342676,1.14385693445784
3,"63",266.1999999,"Left",1,1,0,250,"Left","NoStop",0,-0.430653757990523,0.704896806108174
3,"64",158.9,"Left",1,1,0,250,"Left","NoStop",0,-0.774307483222762,0.704896806108174
3,"65",122.4,"Left",1,1,0,250,"Left","NoStop",0,-0.891207399184241,0.704896806108174
3,"66",49.29999995,"Left",1,1,0,250,"Left","NoStop",0,-1.1253275050097,0.704896806108174
3,"67",234.8000001,"Right",1,1,0,250,"Right","NoStop",0,-0.531219712451083,0.704896806108174
3,"68",382.3,"Right",1,1,0,250,"Right","NoStop",0,-0.058815942790037,0.704896806108174
3,"69",99.69999993,"Right",1,1,0,250,"Right","NoStop",0,-0.963909538924202,0.704896806108174
3,"70",169.1,"Left",1,1,0,250,"Left","NoStop",0,-0.741639561502019,0.704896806108174
3,"71",197.1999999,"Right",1,1,0,250,"Right","NoStop",0,-0.651642640219072,0.704896806108174
