"id","trial_number","rt","response","attempt","correct","incorrect","ssd","answer","task","ReflectionSum","BroodingSum","DepressiveSum","IntrusiveSum","DeliberateSum","ReappraisalSum","SuppressionSum","SSRT"
"49",52,20.0999999,"Right",1,0,1,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",53,249.1,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",54,316.3,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",55,246.6,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",56,257.9,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",57,237.5,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",58,287.5,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",59,261.4,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",60,270.4,"Left",1,0,1,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",61,100,"Right",1,0,1,250,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",62,294.5,"Left",1,1,0,200,"Left","NoStop",5,8,12,13,8,33,4,209
"49",63,340.6999999,"Left",1,1,0,200,"Left","NoStop",5,8,12,13,8,33,4,209
"49",64,1300.438,"NoGo",NA,1,0,200,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",65,196.1,"Right",1,1,0,250,"Right","NoStop",5,8,12,13,8,33,4,209
"49",66,139.8,"Right",1,1,0,250,"Right","NoStop",5,8,12,13,8,33,4,209
"49",67,314,"Right",1,1,0,250,"Right","NoStop",5,8,12,13,8,33,4,209
"49",68,1250.494,"NoGo",NA,1,0,250,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",69,122,"Left",1,0,1,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",70,294.5,"Left",1,1,0,250,"Left","NoStop",5,8,12,13,8,33,4,209
"49",71,309.9,"Right",1,1,0,250,"Right","NoStop",5,8,12,13,8,33,4,209
"49",72,330.1999999,"Left",1,1,0,250,"Left","NoStop",5,8,12,13,8,33,4,209
"49",73,1250.487,"NoGo",NA,1,0,250,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",74,68.39999998,"Left",1,0,1,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",75,1250.926,"NoGo",NA,1,0,250,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",76,29.69999993,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",77,91.4000001,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",78,396.6,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",79,165.6,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",80,349.3000001,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",81,119.5,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",82,162.4,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",83,197,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",84,101.3,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",85,237.5,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",86,237.9,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",87,216.4000001,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",88,336.5,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",89,1200.819,"NoGo",NA,1,0,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",90,46.5,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",91,75.60000002,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",92,228.1,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",93,173.1999999,"Left",1,0,1,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",94,100.6,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",95,115.8000001,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",96,307,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",97,1200.47,"NoGo",NA,1,0,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",98,207.1,"Right",1,0,1,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",99,1200.474,"NoGo",NA,1,0,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",100,154.8,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",101,1150.488,"NoGo",NA,1,0,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",102,275.4,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",103,188.3,"Left",1,0,1,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",104,425.4,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",105,325.3,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",106,358.3000001,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",107,336.2,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",108,382.4,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",109,353.1,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",110,433.5999999,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",111,291.9,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",112,209.8,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",113,230.0999999,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",114,277.3000001,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",115,1150.466,"NoGo",NA,1,0,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",116,418.3,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",117,260.5,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",118,140,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",119,159.8000001,"Right",1,0,1,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",120,305.9000001,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",121,117,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",122,216.6,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",123,206.9,"Right",1,0,1,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",124,238,"Right",1,1,0,300,"Right","NoStop",5,8,12,13,8,33,4,209
"49",125,414.1999999,"Left",1,1,0,300,"Left","NoStop",5,8,12,13,8,33,4,209
"49",126,1200.457,"NoGo",NA,1,0,300,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",127,1150.864,"NoGo",NA,1,0,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",128,191.4,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",129,206.6,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",130,162.1,"Right",1,0,1,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",131,268.6999999,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",132,367.6,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",133,298,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",134,316.3,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",135,238.8,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",136,513.2,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",137,1150.472,"NoGo",NA,1,0,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",138,182.8000001,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",139,180.3000001,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",140,174.1,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",141,213,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",142,298.6,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",143,185.1,"Left",1,0,1,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",144,344.9,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",145,340.8,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",146,518.8000001,"Left",1,1,0,350,"Left","NoStop",5,8,12,13,8,33,4,209
"49",147,293.8000001,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",148,285.5,"Right",1,1,0,350,"Right","NoStop",5,8,12,13,8,33,4,209
"49",149,1150.372,"NoGo",NA,1,0,350,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",150,303.2,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",151,1100.491,"NoGo",NA,1,0,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",152,236,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",153,110.8000001,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",154,149.3,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",155,175.5,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",156,110.9000001,"Right",1,0,1,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",157,199.8,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",158,1100.41,"NoGo",NA,1,0,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",159,226.8,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",160,184.3,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",161,164.8,"Right",1,0,1,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",162,330.3000001,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",163,1100.381,"NoGo",NA,1,0,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",164,1050.541,"NoGo",NA,1,0,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",165,1000.841,"NoGo",NA,1,0,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",166,129.5,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",167,19.0999999,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",168,36.29999995,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",169,517,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",170,38.5,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",171,186.7,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",172,80,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",173,93.19999993,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",174,7,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",175,526,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",176,64.5,"Right",1,0,1,550,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",177,177.9,"Right",1,0,1,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",178,281.3000001,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",179,1050.352,"NoGo",NA,1,0,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",180,214.1,"Left",1,0,1,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",181,168.6999999,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",182,156.3,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",183,142,"Left",1,0,1,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",184,309,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",185,211.1,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",186,1099.992,"NoGo",NA,1,0,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",187,626.7,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",188,169.7,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",189,164.2,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",190,165.8000001,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",191,191.3,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",192,154.4,"Left",1,0,1,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",193,278,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",194,274.2,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",195,244.1,"Right",1,1,0,400,"Right","NoStop",5,8,12,13,8,33,4,209
"49",196,260.4,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",197,309.2,"Left",1,1,0,400,"Left","NoStop",5,8,12,13,8,33,4,209
"49",198,1100.427,"NoGo",NA,1,0,400,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",199,284.6999999,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",200,160.5999999,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",201,151.8000001,"Right",1,1,0,450,"Right","NoStop",5,8,12,13,8,33,4,209
"49",202,285.2,"Left",1,1,0,450,"Left","NoStop",5,8,12,13,8,33,4,209
"49",203,1050.691,"NoGo",NA,1,0,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",204,300,"Right",1,1,0,500,"Right","NoStop",5,8,12,13,8,33,4,209
"49",205,69.4000001,"Left",1,0,1,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",206,1050.102,"NoGo",NA,1,0,450,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",207,1000.606,"NoGo",NA,1,0,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",208,93.39999998,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",209,88.5,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",210,35.19999993,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",211,203.6,"Left",1,0,1,550,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",212,169.1999999,"Left",1,1,0,500,"Left","NoStop",5,8,12,13,8,33,4,209
"49",213,107.3000001,"Left",1,1,0,500,"Left","NoStop",5,8,12,13,8,33,4,209
"49",214,1000.3,"NoGo",NA,1,0,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",215,291.6,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",216,271.1999999,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",217,204.9,"Right",1,0,1,550,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",218,143.5,"Left",1,1,0,500,"Left","NoStop",5,8,12,13,8,33,4,209
"49",219,333.4,"Left",1,1,0,500,"Left","NoStop",5,8,12,13,8,33,4,209
"49",220,1000.386,"NoGo",NA,1,0,500,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",221,950.361,"NoGo",NA,1,0,550,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",222,170.2,"Right",1,0,1,600,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",223,404.7,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",224,342.4,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",225,141.4000001,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",226,345,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",227,179.3,"Left",1,1,0,550,"Left","NoStop",5,8,12,13,8,33,4,209
"49",228,251.0999999,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",229,165.8,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",230,75,"Right",1,1,0,550,"Right","NoStop",5,8,12,13,8,33,4,209
"49",231,950.359,"NoGo",NA,1,0,550,"NoGo","Stop",5,8,12,13,8,33,4,209
"49",232,180.6,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",233,154.5,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",234,39.69999993,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",235,90.5,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",236,49.10000002,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",237,87.70000005,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",238,40.19999993,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",239,89.29999995,"Left",1,1,0,600,"Left","NoStop",5,8,12,13,8,33,4,209
"49",240,570.9,"Left",1,0,1,600,"NoGo","Stop",5,8,12,13,8,33,4,209
"34",1,49.10000002,"Right",1,1,0,250,"Right","NoStop",11,6,19,14,13,29,13,246
"34",2,153.5,"Left",1,1,0,250,"Left","NoStop",11,6,19,14,13,29,13,246
"34",3,101.4,"Right",1,1,0,250,"Right","NoStop",11,6,19,14,13,29,13,246
"34",4,86.80000001,"Left",1,1,0,250,"Left","NoStop",11,6,19,14,13,29,13,246
"34",5,80.69999999,"Right",1,0,1,250,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",6,96.29999995,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",7,125,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",8,150.1,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",9,146,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",10,147.9,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",11,95,"Left",1,0,1,200,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",12,238.4,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",13,221.7,"Left",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",14,257.7,"Right",1,0,1,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",15,303.5,"Left",1,1,0,50,"Left","NoStop",11,6,19,14,13,29,13,246
"34",16,1449.671,"NoGo",NA,1,0,50,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",17,353.7,"Right",1,1,0,100,"Right","NoStop",11,6,19,14,13,29,13,246
"34",18,1399.672,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",19,233.6,"Right",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",20,287.1,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",21,239.7,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",22,217.4,"Left",1,0,1,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",23,1449.669,"NoGo",NA,1,0,50,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",24,243.7,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",25,1399.673,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",26,260.7,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",27,279.1,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",28,208.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",29,183.9,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",30,193.9,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",31,163.3,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",32,183.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",33,164.1,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",34,181.5,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",35,177.4,"Left",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",36,1399.738,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",37,206.3,"Left",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",38,259.5,"Right",1,1,0,100,"Right","NoStop",11,6,19,14,13,29,13,246
"34",39,261.5,"Left",1,0,1,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",40,1449.632,"NoGo",NA,1,0,50,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",41,197.9,"Right",1,1,0,100,"Right","NoStop",11,6,19,14,13,29,13,246
"34",42,1399.645,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",43,194.4,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",44,221.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",45,207.7,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",46,197.6,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",47,216.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",48,1349.688,"NoGo",NA,1,0,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",49,151.1,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",50,194.7,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",51,128.9,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",52,139.9,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",53,172.4,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",54,167.8,"Right",1,0,1,200,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",55,232,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",56,204.9,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",57,328.6,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",58,128.4,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",59,224.4,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",60,1349.653,"NoGo",NA,1,0,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",61,238.6,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",62,192.3,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",63,169.3,"Left",1,0,1,200,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",64,196.5,"Left",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",65,463.7,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",66,217.8,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",67,221.7,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",68,216.3,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",69,419.5,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",70,1399.573,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",71,233.1,"Right",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",72,1399.677,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",73,193.3,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",74,262.7,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",75,200.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",76,192.9,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",77,168.2,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",78,1349.764,"NoGo",NA,1,0,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",79,172.9,"Left",1,1,0,200,"Left","NoStop",11,6,19,14,13,29,13,246
"34",80,199.7,"Left",1,0,1,200,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",81,1349.745,"NoGo",NA,1,0,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",82,162.8,"Right",1,1,0,200,"Right","NoStop",11,6,19,14,13,29,13,246
"34",83,156.9,"Left",1,0,1,200,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",84,210.3,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",85,234.2,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",86,181,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",87,246.4,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",88,244.9,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",89,253.4,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",90,230.3,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",91,201.6,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",92,201.1,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",93,324.1,"Right",1,0,1,150,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",94,259.3,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",95,235.3,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",96,218.3,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",97,227.6,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",98,366.4,"Right",1,1,0,100,"Right","NoStop",11,6,19,14,13,29,13,246
"34",99,262.6,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",100,222.2,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",101,201.3,"Left",1,1,0,100,"Left","NoStop",11,6,19,14,13,29,13,246
"34",102,1399.663,"NoGo",NA,1,0,100,"NoGo","Stop",11,6,19,14,13,29,13,246
"34",103,378.1,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",104,211.4,"Left",1,1,0,150,"Left","NoStop",11,6,19,14,13,29,13,246
"34",105,319.4,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
"34",106,238.1,"Right",1,1,0,150,"Right","NoStop",11,6,19,14,13,29,13,246
